COUNTRY,YEAR,IndicatorCode,NumericValue
SUR,2005,GHED_CHE_pc_US_SHA2011,241.68415833
GUY,2002,GHED_CHE_pc_US_SHA2011,65.04125214
BLR,2018,GHED_CHE_pc_US_SHA2011,349.99176025
CIV,2006,GHED_CHE_pc_US_SHA2011,47.08904266
SLV,2021,GHED_CHE_pc_US_SHA2011,470.14025879
IRN,2009,GHED_CHE_pc_US_SHA2011,354.25738525
WB_LI,2006,GHED_CHE_pc_US_SHA2011,26.53514501
ATG,2015,GHED_CHE_pc_US_SHA2011,789.30975342
GTM,2012,GHED_CHE_pc_US_SHA2011,200.84880066
GNQ,2012,GHED_CHE_pc_US_SHA2011,280.90136719
LKA,2020,GHED_CHE_pc_US_SHA2011,159.71383667
NIC,2017,GHED_CHE_pc_US_SHA2011,181.75810242
KGZ,2007,GHED_CHE_pc_US_SHA2011,49.61043167
PAK,2021,GHED_CHE_pc_US_SHA2011,42.79639816
CPV,2000,GHED_CHE_pc_US_SHA2011,59.54011154
EGY,2021,GHED_CHE_pc_US_SHA2011,176.93664551
BDI,2020,GHED_CHE_pc_US_SHA2011,26.21934319
CYP,2020,GHED_CHE_pc_US_SHA2011,2443.37207031
KAZ,2000,GHED_CHE_pc_US_SHA2011,49.093647
HRV,2003,GHED_CHE_pc_US_SHA2011,511.99743652
GEO,2015,GHED_CHE_pc_US_SHA2011,347.71783447
MCO,2015,GHED_CHE_pc_US_SHA2011,7354.13183594
UGA,2009,GHED_CHE_pc_US_SHA2011,44.3670578
IDN,2003,GHED_CHE_pc_US_SHA2011,25.51065636
AFG,2002,GHED_CHE_pc_US_SHA2011,16.70697403
JAM,2023,GHED_CHE_pc_US_SHA2011,520.15704346
KIR,2006,GHED_CHE_pc_US_SHA2011,126.86061859
NIU,2019,GHED_CHE_pc_US_SHA2011,1232.44702148
NLD,2020,GHED_CHE_pc_US_SHA2011,5865.90527344
MYS,2009,GHED_CHE_pc_US_SHA2011,245.64353943
PSE,2014,GHED_CHE_pc_US_SHA2011,314.27474976
MWI,2020,GHED_CHE_pc_US_SHA2011,42.37881851
BEL,2013,GHED_CHE_pc_US_SHA2011,5005.64990234
COM,2021,GHED_CHE_pc_US_SHA2011,100.50016785
BTN,2004,GHED_CHE_pc_US_SHA2011,46.06135941
LBY,2009,GHED_CHE_pc_US_SHA2011,342.20449829
MDA,2006,GHED_CHE_pc_US_SHA2011,100.10816193
SVN,2010,GHED_CHE_pc_US_SHA2011,2017.14660645
LTU,2021,GHED_CHE_pc_US_SHA2011,1844.33154297
KHM,2010,GHED_CHE_pc_US_SHA2011,53.58575439
FJI,2008,GHED_CHE_pc_US_SHA2011,134.50354004
BEN,2019,GHED_CHE_pc_US_SHA2011,33.9457283
MOZ,2021,GHED_CHE_pc_US_SHA2011,44.09894943
EGY,2007,GHED_CHE_pc_US_SHA2011,73.29454041
LBR,2012,GHED_CHE_pc_US_SHA2011,46.67208862
FJI,2020,GHED_CHE_pc_US_SHA2011,256.25967407
CMR,2011,GHED_CHE_pc_US_SHA2011,58.33031845
ISR,2010,GHED_CHE_pc_US_SHA2011,2237.90795898
GRC,2005,GHED_CHE_pc_US_SHA2011,1935.26757813
MNE,2013,GHED_CHE_pc_US_SHA2011,597.17596436
SAU,2010,GHED_CHE_pc_US_SHA2011,765.91680908
GEO,2018,GHED_CHE_pc_US_SHA2011,365.91583252
CYP,2004,GHED_CHE_pc_US_SHA2011,1286.97155762
ISL,2014,GHED_CHE_pc_US_SHA2011,4522.90576172
COG,2016,GHED_CHE_pc_US_SHA2011,54.3000145
EST,2002,GHED_CHE_pc_US_SHA2011,250.48020935
SAU,2021,GHED_CHE_pc_US_SHA2011,1654.74353027
UKR,2007,GHED_CHE_pc_US_SHA2011,183.18217468
VCT,2022,GHED_CHE_pc_US_SHA2011,437.94085693
TON,2016,GHED_CHE_pc_US_SHA2011,208.53982544
MNG,2008,GHED_CHE_pc_US_SHA2011,97.26833344
TUR,2009,GHED_CHE_pc_US_SHA2011,492.30032349
AMR,2009,GHED_CHE_pc_US_SHA2011,786.63544621
LTU,2006,GHED_CHE_pc_US_SHA2011,536.05737305
KEN,2021,GHED_CHE_pc_US_SHA2011,94.20249176
SYC,2022,GHED_CHE_pc_US_SHA2011,707.34448242
EST,2000,GHED_CHE_pc_US_SHA2011,209.97769165
SGP,2011,GHED_CHE_pc_US_SHA2011,1700.1685791
MMR,2010,GHED_CHE_pc_US_SHA2011,20.23270416
GNQ,2003,GHED_CHE_pc_US_SHA2011,86.82926178
MEX,2022,GHED_CHE_pc_US_SHA2011,650.97070313
AUT,2009,GHED_CHE_pc_US_SHA2011,4939.75878906
ATG,2014,GHED_CHE_pc_US_SHA2011,826.75598145
SGP,2013,GHED_CHE_pc_US_SHA2011,2102.97021484
CIV,2010,GHED_CHE_pc_US_SHA2011,70.04605103
ESP,2021,GHED_CHE_pc_US_SHA2011,3188.8515625
MDG,2004,GHED_CHE_pc_US_SHA2011,14.29298973
UZB,2013,GHED_CHE_pc_US_SHA2011,140.71011353
DJI,2019,GHED_CHE_pc_US_SHA2011,68.4744873
BHS,2018,GHED_CHE_pc_US_SHA2011,1875.74035645
MDV,2023,GHED_CHE_pc_US_SHA2011,1159.02819824
TGO,2019,GHED_CHE_pc_US_SHA2011,48.85387421
STP,2007,GHED_CHE_pc_US_SHA2011,59.71631241
NPL,2001,GHED_CHE_pc_US_SHA2011,10.26854038
JAM,2011,GHED_CHE_pc_US_SHA2011,341.33453369
DOM,2014,GHED_CHE_pc_US_SHA2011,312.44223022
JOR,2016,GHED_CHE_pc_US_SHA2011,278.13378906
KOR,2014,GHED_CHE_pc_US_SHA2011,1922.98803711
KOR,2017,GHED_CHE_pc_US_SHA2011,2258.15307617
USA,2009,GHED_CHE_pc_US_SHA2011,7614.82421875
BIH,2011,GHED_CHE_pc_US_SHA2011,456.96905518
MRT,2018,GHED_CHE_pc_US_SHA2011,49.68307495
TJK,2018,GHED_CHE_pc_US_SHA2011,58.51539993
ZAF,2021,GHED_CHE_pc_US_SHA2011,592.9465332
EST,2017,GHED_CHE_pc_US_SHA2011,1350.12646484
JPN,2006,GHED_CHE_pc_US_SHA2011,2763.53344727
BHS,2000,GHED_CHE_pc_US_SHA2011,948.88244629
ATG,2006,GHED_CHE_pc_US_SHA2011,665.11560059
MNG,2005,GHED_CHE_pc_US_SHA2011,38.04277039
KNA,2021,GHED_CHE_pc_US_SHA2011,1132.58447266
PRY,2009,GHED_CHE_pc_US_SHA2011,217.7858429
DMA,2013,GHED_CHE_pc_US_SHA2011,382.10519409
EMR,2013,GHED_CHE_pc_US_SHA2011,514.94862526
NRU,2012,GHED_CHE_pc_US_SHA2011,873.81658936
LKA,2009,GHED_CHE_pc_US_SHA2011,97.26274872
KEN,2008,GHED_CHE_pc_US_SHA2011,54.35681915
GLOBAL,2005,GHED_CHE_pc_US_SHA2011,731.34822115
CYP,2003,GHED_CHE_pc_US_SHA2011,1145.05847168
TGO,2018,GHED_CHE_pc_US_SHA2011,52.43610382
COK,2014,GHED_CHE_pc_US_SHA2011,651.11846924
CHN,2019,GHED_CHE_pc_US_SHA2011,538.99157715
ISR,2022,GHED_CHE_pc_US_SHA2011,4107.72998047
MLI,2014,GHED_CHE_pc_US_SHA2011,35.7261734
NAM,2000,GHED_CHE_pc_US_SHA2011,217.55029297
SMR,2004,GHED_CHE_pc_US_SHA2011,2958.87963867
MHL,2002,GHED_CHE_pc_US_SHA2011,309.72741699
MOZ,2020,GHED_CHE_pc_US_SHA2011,34.92252731
UZB,2001,GHED_CHE_pc_US_SHA2011,30.46290398
MUS,2006,GHED_CHE_pc_US_SHA2011,203.24180603
DMA,2001,GHED_CHE_pc_US_SHA2011,231.52333069
CZE,2019,GHED_CHE_pc_US_SHA2011,1805.44030762
SYR,2018,GHED_CHE_pc_US_SHA2011,46.24067307
MOZ,2009,GHED_CHE_pc_US_SHA2011,27.68954468
PNG,2005,GHED_CHE_pc_US_SHA2011,27.49723434
CZE,2001,GHED_CHE_pc_US_SHA2011,388.54403687
TTO,2009,GHED_CHE_pc_US_SHA2011,776.62243652
ETH,2020,GHED_CHE_pc_US_SHA2011,28.28001595
GLOBAL,2007,GHED_CHE_pc_US_SHA2011,884.45553216
UZB,2000,GHED_CHE_pc_US_SHA2011,35.72119904
COL,2000,GHED_CHE_pc_US_SHA2011,134.71453857
TUN,2013,GHED_CHE_pc_US_SHA2011,284.64538574
BGR,2011,GHED_CHE_pc_US_SHA2011,555.86419678
WB_LI,2000,GHED_CHE_pc_US_SHA2011,16.60962809
AGO,2005,GHED_CHE_pc_US_SHA2011,54.66142273
ZAF,2017,GHED_CHE_pc_US_SHA2011,527.52026367
POL,2014,GHED_CHE_pc_US_SHA2011,911.29815674
EGY,2019,GHED_CHE_pc_US_SHA2011,142.69670105
SMR,2008,GHED_CHE_pc_US_SHA2011,4378.24853516
LVA,2014,GHED_CHE_pc_US_SHA2011,856.76654053
THA,2022,GHED_CHE_pc_US_SHA2011,369.97647095
ESP,2020,GHED_CHE_pc_US_SHA2011,2942.41943359
MRT,2021,GHED_CHE_pc_US_SHA2011,73.6309433
TJK,2009,GHED_CHE_pc_US_SHA2011,38.9187851
WPR,2020,GHED_CHE_pc_US_SHA2011,1147.28185381
USA,2004,GHED_CHE_pc_US_SHA2011,6071.84423828
BEL,2018,GHED_CHE_pc_US_SHA2011,5233.68261719
ISR,2019,GHED_CHE_pc_US_SHA2011,3335.24511719
GHA,2005,GHED_CHE_pc_US_SHA2011,38.51657486
IDN,2001,GHED_CHE_pc_US_SHA2011,16.8734417
URY,2009,GHED_CHE_pc_US_SHA2011,826.05682373
DNK,2020,GHED_CHE_pc_US_SHA2011,6520.65771484
NAM,2003,GHED_CHE_pc_US_SHA2011,278.70162964
BDI,2015,GHED_CHE_pc_US_SHA2011,17.67629051
ALB,2002,GHED_CHE_pc_US_SHA2011,78.72909546
SGP,2012,GHED_CHE_pc_US_SHA2011,1853.02429199
BRN,2017,GHED_CHE_pc_US_SHA2011,636.22973633
BWA,2021,GHED_CHE_pc_US_SHA2011,492.14276123
IRQ,2023,GHED_CHE_pc_US_SHA2011,333.29360962
TKM,2015,GHED_CHE_pc_US_SHA2011,362.72949219
PSE,2020,GHED_CHE_pc_US_SHA2011,314.82254028
CIV,2009,GHED_CHE_pc_US_SHA2011,71.06480408
CHN,2009,GHED_CHE_pc_US_SHA2011,164.87619019
BIH,2009,GHED_CHE_pc_US_SHA2011,409.29098511
EST,2006,GHED_CHE_pc_US_SHA2011,627.18377686
GHA,2001,GHED_CHE_pc_US_SHA2011,12.15051079
PNG,2000,GHED_CHE_pc_US_SHA2011,18.84121323
EST,2020,GHED_CHE_pc_US_SHA2011,1789.03417969
DMA,2010,GHED_CHE_pc_US_SHA2011,369.75668335
COM,2007,GHED_CHE_pc_US_SHA2011,69.87202454
CPV,2017,GHED_CHE_pc_US_SHA2011,174.43547058
HTI,2009,GHED_CHE_pc_US_SHA2011,41.39894867
PER,2007,GHED_CHE_pc_US_SHA2011,158.55148315
TTO,2016,GHED_CHE_pc_US_SHA2011,1064.41772461
ISR,2021,GHED_CHE_pc_US_SHA2011,4294.18847656
UGA,2016,GHED_CHE_pc_US_SHA2011,39.08125305
CHL,2017,GHED_CHE_pc_US_SHA2011,1353.69274902
ECU,2006,GHED_CHE_pc_US_SHA2011,192.55101013
NZL,2020,GHED_CHE_pc_US_SHA2011,3887.71264648
BLR,2017,GHED_CHE_pc_US_SHA2011,331.94082642
MLI,2012,GHED_CHE_pc_US_SHA2011,27.53120613
KIR,2018,GHED_CHE_pc_US_SHA2011,208.73831177
COG,2002,GHED_CHE_pc_US_SHA2011,16.99031258
POL,2011,GHED_CHE_pc_US_SHA2011,866.09466553
ARM,2008,GHED_CHE_pc_US_SHA2011,261.59963989
PLW,2016,GHED_CHE_pc_US_SHA2011,1704.62316895
BIH,2016,GHED_CHE_pc_US_SHA2011,450.44155884
MDG,2012,GHED_CHE_pc_US_SHA2011,19.30151749
ZWE,2014,GHED_CHE_pc_US_SHA2011,111.61201477
ARE,2016,GHED_CHE_pc_US_SHA2011,1592.91906738
KIR,2011,GHED_CHE_pc_US_SHA2011,141.5138092
CAN,2017,GHED_CHE_pc_US_SHA2011,4894.7734375
GMB,2000,GHED_CHE_pc_US_SHA2011,74.83678436
COG,2001,GHED_CHE_pc_US_SHA2011,20.30390549
GNB,2010,GHED_CHE_pc_US_SHA2011,29.23748016
CUB,2014,GHED_CHE_pc_US_SHA2011,867.69702148
SWZ,2005,GHED_CHE_pc_US_SHA2011,217.26066589
RWA,2003,GHED_CHE_pc_US_SHA2011,17.25927353
SMR,2005,GHED_CHE_pc_US_SHA2011,3055.63232422
EST,2022,GHED_CHE_pc_US_SHA2011,1998.74523926
BHR,2000,GHED_CHE_pc_US_SHA2011,451.50253296
KAZ,2015,GHED_CHE_pc_US_SHA2011,310.01428223
ROU,2006,GHED_CHE_pc_US_SHA2011,291.00408936
NZL,2009,GHED_CHE_pc_US_SHA2011,2582.28100586
COM,2023,GHED_CHE_pc_US_SHA2011,102.23101807
FSM,2007,GHED_CHE_pc_US_SHA2011,258.64785767
BGR,2015,GHED_CHE_pc_US_SHA2011,534.21466064
CUB,2018,GHED_CHE_pc_US_SHA2011,981.90283203
IDN,2019,GHED_CHE_pc_US_SHA2011,118.22380829
ZMB,2021,GHED_CHE_pc_US_SHA2011,74.83802795
CUB,2009,GHED_CHE_pc_US_SHA2011,675.53399658
MAR,2001,GHED_CHE_pc_US_SHA2011,56.55395889
NIC,2021,GHED_CHE_pc_US_SHA2011,204.21273804
BFA,2009,GHED_CHE_pc_US_SHA2011,31.26260567
MDA,2016,GHED_CHE_pc_US_SHA2011,171.18476868
UGA,2017,GHED_CHE_pc_US_SHA2011,31.43818092
WPR,2011,GHED_CHE_pc_US_SHA2011,953.96769394
AMR,2022,GHED_CHE_pc_US_SHA2011,1254.99288121
BRA,2019,GHED_CHE_pc_US_SHA2011,868.17248535
COK,2012,GHED_CHE_pc_US_SHA2011,528.12353516
NER,2003,GHED_CHE_pc_US_SHA2011,12.55038452
KAZ,2006,GHED_CHE_pc_US_SHA2011,170.9365387
CMR,2006,GHED_CHE_pc_US_SHA2011,44.52022934
CHE,2019,GHED_CHE_pc_US_SHA2011,9609.80273438
CZE,2013,GHED_CHE_pc_US_SHA2011,1508.79907227
GRD,2013,GHED_CHE_pc_US_SHA2011,417.74581909
LBY,2011,GHED_CHE_pc_US_SHA2011,305.20037842
WB_UMI,2019,GHED_CHE_pc_US_SHA2011,467.820961
BGD,2023,GHED_CHE_pc_US_SHA2011,53.46432495
IRN,2017,GHED_CHE_pc_US_SHA2011,457.22549438
AMR,2017,GHED_CHE_pc_US_SHA2011,1064.85138871
MYS,2006,GHED_CHE_pc_US_SHA2011,200.54800415
DOM,2008,GHED_CHE_pc_US_SHA2011,229.29747009
TCD,2007,GHED_CHE_pc_US_SHA2011,34.0423584
AUS,2000,GHED_CHE_pc_US_SHA2011,1626.73388672
ROU,2011,GHED_CHE_pc_US_SHA2011,426.59973145
HND,2013,GHED_CHE_pc_US_SHA2011,176.421875
BHR,2022,GHED_CHE_pc_US_SHA2011,1178.80664063
CPV,2010,GHED_CHE_pc_US_SHA2011,146.07247925
SLV,2002,GHED_CHE_pc_US_SHA2011,166.81164551
MDA,2005,GHED_CHE_pc_US_SHA2011,79.33213043
DNK,2023,GHED_CHE_pc_US_SHA2011,6510.625
BIH,2001,GHED_CHE_pc_US_SHA2011,105.10999298
EUR,2021,GHED_CHE_pc_US_SHA2011,3231.59901796
COG,2012,GHED_CHE_pc_US_SHA2011,71.2766571
NOR,2012,GHED_CHE_pc_US_SHA2011,8970.11914063
UZB,2010,GHED_CHE_pc_US_SHA2011,92.87456512
EST,2010,GHED_CHE_pc_US_SHA2011,966.19024658
MLI,2005,GHED_CHE_pc_US_SHA2011,23.97353554
MDA,2000,GHED_CHE_pc_US_SHA2011,21.37988663
IDN,2008,GHED_CHE_pc_US_SHA2011,59.24273682
JPN,2015,GHED_CHE_pc_US_SHA2011,3754.18115234
LVA,2023,GHED_CHE_pc_US_SHA2011,1645.4152832
TKM,2017,GHED_CHE_pc_US_SHA2011,410.81082153
TCD,2014,GHED_CHE_pc_US_SHA2011,42.16276169
WB_LMI,2003,GHED_CHE_pc_US_SHA2011,55.56803313
MUS,2011,GHED_CHE_pc_US_SHA2011,385.76248169
NIU,2005,GHED_CHE_pc_US_SHA2011,873.14215088
SLV,2017,GHED_CHE_pc_US_SHA2011,338.60742188
TUN,2020,GHED_CHE_pc_US_SHA2011,250.40145874
KIR,2020,GHED_CHE_pc_US_SHA2011,239.24353027
QAT,2013,GHED_CHE_pc_US_SHA2011,2029.8659668
IDN,2002,GHED_CHE_pc_US_SHA2011,18.97848511
ISL,2017,GHED_CHE_pc_US_SHA2011,5992.05322266
FSM,2016,GHED_CHE_pc_US_SHA2011,399.77108765
EGY,2004,GHED_CHE_pc_US_SHA2011,50.33084488
LUX,2011,GHED_CHE_pc_US_SHA2011,7174.73925781
BHS,2009,GHED_CHE_pc_US_SHA2011,1416.92468262
LTU,2020,GHED_CHE_pc_US_SHA2011,1511.79626465
GNQ,2005,GHED_CHE_pc_US_SHA2011,122.75533295
GRC,2015,GHED_CHE_pc_US_SHA2011,1481.41967773
CHE,2021,GHED_CHE_pc_US_SHA2011,11197.76464844
DMA,2007,GHED_CHE_pc_US_SHA2011,293.30905151
MEX,2015,GHED_CHE_pc_US_SHA2011,553.91259766
LBN,2017,GHED_CHE_pc_US_SHA2011,671.77996826
MMR,2001,GHED_CHE_pc_US_SHA2011,4.62700701
SOM,2016,GHED_CHE_pc_US_SHA2011,11.76618958
SOM,2017,GHED_CHE_pc_US_SHA2011,13.51753426
CAN,2008,GHED_CHE_pc_US_SHA2011,4454.11621094
NOR,2009,GHED_CHE_pc_US_SHA2011,7301.95996094
ESP,2018,GHED_CHE_pc_US_SHA2011,2784.16308594
TGO,2004,GHED_CHE_pc_US_SHA2011,18.62999153
MUS,2017,GHED_CHE_pc_US_SHA2011,594.86120605
GNB,2021,GHED_CHE_pc_US_SHA2011,70.21189117
SYC,2000,GHED_CHE_pc_US_SHA2011,340.23703003
BIH,2000,GHED_CHE_pc_US_SHA2011,106.5786972
IND,2008,GHED_CHE_pc_US_SHA2011,37.65440369
PSE,2018,GHED_CHE_pc_US_SHA2011,324.02166748
ZAF,2016,GHED_CHE_pc_US_SHA2011,456.56936646
GEO,2013,GHED_CHE_pc_US_SHA2011,368.16253662
USA,2016,GHED_CHE_pc_US_SHA2011,9535.60058594
HRV,2012,GHED_CHE_pc_US_SHA2011,1034.02124023
ECU,2015,GHED_CHE_pc_US_SHA2011,464.22186279
DNK,2000,GHED_CHE_pc_US_SHA2011,2491.54174805
TKM,2003,GHED_CHE_pc_US_SHA2011,199.93019104
SEN,2010,GHED_CHE_pc_US_SHA2011,51.38805008
SLB,2002,GHED_CHE_pc_US_SHA2011,76.49930573
KGZ,2005,GHED_CHE_pc_US_SHA2011,34.93693161
CPV,2014,GHED_CHE_pc_US_SHA2011,193.39482117
VCT,2005,GHED_CHE_pc_US_SHA2011,197.63206482
ATG,2018,GHED_CHE_pc_US_SHA2011,856.37127686
KAZ,2012,GHED_CHE_pc_US_SHA2011,365.04208374
BLR,2016,GHED_CHE_pc_US_SHA2011,296.94720459
KOR,2012,GHED_CHE_pc_US_SHA2011,1603.93432617
DJI,2020,GHED_CHE_pc_US_SHA2011,66.53086853
KIR,2007,GHED_CHE_pc_US_SHA2011,148.0586853
MLT,2012,GHED_CHE_pc_US_SHA2011,1898.50866699
SVN,2001,GHED_CHE_pc_US_SHA2011,826.22576904
ARM,2021,GHED_CHE_pc_US_SHA2011,595.83544922
LUX,2005,GHED_CHE_pc_US_SHA2011,5818.14599609
VUT,2018,GHED_CHE_pc_US_SHA2011,110.32492065
GUY,2005,GHED_CHE_pc_US_SHA2011,85.35713959
KIR,2009,GHED_CHE_pc_US_SHA2011,167.97206116
STP,2009,GHED_CHE_pc_US_SHA2011,64.90551758
TUV,2005,GHED_CHE_pc_US_SHA2011,232.03250122
TUR,2011,GHED_CHE_pc_US_SHA2011,525.89105225
EST,2012,GHED_CHE_pc_US_SHA2011,1058.71960449
CIV,2021,GHED_CHE_pc_US_SHA2011,92.39588928
MOZ,2012,GHED_CHE_pc_US_SHA2011,35.24672699
LTU,2014,GHED_CHE_pc_US_SHA2011,1019.7121582
BFA,2021,GHED_CHE_pc_US_SHA2011,63.59171295
CZE,2002,GHED_CHE_pc_US_SHA2011,497.74203491
BTN,2000,GHED_CHE_pc_US_SHA2011,30.5911293
POL,2020,GHED_CHE_pc_US_SHA2011,1025.98486328
GRC,2013,GHED_CHE_pc_US_SHA2011,1832.02954102
NGA,2013,GHED_CHE_pc_US_SHA2011,97.29588318
GAB,2012,GHED_CHE_pc_US_SHA2011,225.07722473
MHL,2016,GHED_CHE_pc_US_SHA2011,619.35668945
HTI,2015,GHED_CHE_pc_US_SHA2011,68.50547791
COK,2010,GHED_CHE_pc_US_SHA2011,516.02624512
MLT,2021,GHED_CHE_pc_US_SHA2011,3641.03833008
MUS,2010,GHED_CHE_pc_US_SHA2011,357.17382813
SMR,2006,GHED_CHE_pc_US_SHA2011,3242.24291992
BRN,2013,GHED_CHE_pc_US_SHA2011,835.32452393
MRT,2023,GHED_CHE_pc_US_SHA2011,92.11444092
DNK,2010,GHED_CHE_pc_US_SHA2011,6156.68554688
BTN,2002,GHED_CHE_pc_US_SHA2011,32.9380188
TGO,2010,GHED_CHE_pc_US_SHA2011,30.54597664
GIN,2022,GHED_CHE_pc_US_SHA2011,53.2922287
GTM,2008,GHED_CHE_pc_US_SHA2011,175.67254639
GLOBAL,2018,GHED_CHE_pc_US_SHA2011,1185.40968647
TUV,2022,GHED_CHE_pc_US_SHA2011,1300.46679688
CAF,2007,GHED_CHE_pc_US_SHA2011,18.24629021
EGY,2020,GHED_CHE_pc_US_SHA2011,148.35269165
TCD,2011,GHED_CHE_pc_US_SHA2011,37.35868073
AUS,2023,GHED_CHE_pc_US_SHA2011,6980.38525391
WSM,2009,GHED_CHE_pc_US_SHA2011,172.45288086
GUY,2004,GHED_CHE_pc_US_SHA2011,74.69225311
CMR,2013,GHED_CHE_pc_US_SHA2011,57.22771454
PLW,2012,GHED_CHE_pc_US_SHA2011,1239.99304199
KNA,2018,GHED_CHE_pc_US_SHA2011,1121.13977051
ETH,2008,GHED_CHE_pc_US_SHA2011,13.03863621
CHN,2000,GHED_CHE_pc_US_SHA2011,42.80797577
AMR,2019,GHED_CHE_pc_US_SHA2011,1073.90008883
DMA,2014,GHED_CHE_pc_US_SHA2011,389.05343628
MLI,2011,GHED_CHE_pc_US_SHA2011,31.67968369
CHN,2014,GHED_CHE_pc_US_SHA2011,362.28695679
GEO,2020,GHED_CHE_pc_US_SHA2011,389.42260742
KOR,2018,GHED_CHE_pc_US_SHA2011,2523.04003906
FJI,2000,GHED_CHE_pc_US_SHA2011,74.28569794
PNG,2014,GHED_CHE_pc_US_SHA2011,89.08061218
THA,2013,GHED_CHE_pc_US_SHA2011,207.81243896
MAR,2005,GHED_CHE_pc_US_SHA2011,97.19748688
CHL,2010,GHED_CHE_pc_US_SHA2011,861.72436523
GLOBAL,2008,GHED_CHE_pc_US_SHA2011,994.80873132
MYS,2016,GHED_CHE_pc_US_SHA2011,350.71160889
MUS,2013,GHED_CHE_pc_US_SHA2011,440.00280762
GMB,2019,GHED_CHE_pc_US_SHA2011,23.21861267
SDN,2003,GHED_CHE_pc_US_SHA2011,22.58504868
SYC,2006,GHED_CHE_pc_US_SHA2011,487.17950439
EUR,2009,GHED_CHE_pc_US_SHA2011,2352.43244149
NAM,2001,GHED_CHE_pc_US_SHA2011,201.46917725
PRY,2001,GHED_CHE_pc_US_SHA2011,91.8441391
PNG,2012,GHED_CHE_pc_US_SHA2011,70.27664948
IND,2002,GHED_CHE_pc_US_SHA2011,20.15651703
MDA,2014,GHED_CHE_pc_US_SHA2011,230.76982117
BRN,2005,GHED_CHE_pc_US_SHA2011,657.31945801
SEAR,2010,GHED_CHE_pc_US_SHA2011,124.75993199
SMR,2021,GHED_CHE_pc_US_SHA2011,4033.1027832
MRT,2016,GHED_CHE_pc_US_SHA2011,49.90084076
BEL,2008,GHED_CHE_pc_US_SHA2011,4656.04150391
SWZ,2012,GHED_CHE_pc_US_SHA2011,340.03012085
OMN,2017,GHED_CHE_pc_US_SHA2011,704.6295166
MDV,2005,GHED_CHE_pc_US_SHA2011,335.13778687
ALB,2017,GHED_CHE_pc_US_SHA2011,295.52346802
HND,2008,GHED_CHE_pc_US_SHA2011,149.05706787
MCO,2008,GHED_CHE_pc_US_SHA2011,8342.875
COM,2020,GHED_CHE_pc_US_SHA2011,89.67817688
WB_LI,2022,GHED_CHE_pc_US_SHA2011,43.74127514
ZWE,2012,GHED_CHE_pc_US_SHA2011,85.69155121
ARM,2023,GHED_CHE_pc_US_SHA2011,766.95874023
GMB,2016,GHED_CHE_pc_US_SHA2011,20.77086067
THA,2016,GHED_CHE_pc_US_SHA2011,229.7849884
LBN,2020,GHED_CHE_pc_US_SHA2011,303.48632813
SEAR,2011,GHED_CHE_pc_US_SHA2011,130.01867951
DNK,2022,GHED_CHE_pc_US_SHA2011,6451.19433594
ALB,2001,GHED_CHE_pc_US_SHA2011,73.92171478
PSE,2011,GHED_CHE_pc_US_SHA2011,308.36453247
ROU,2007,GHED_CHE_pc_US_SHA2011,415.06790161
GUY,2017,GHED_CHE_pc_US_SHA2011,266.86364746
SRB,2002,GHED_CHE_pc_US_SHA2011,173.24946594
GMB,2011,GHED_CHE_pc_US_SHA2011,31.05148888
PAN,2017,GHED_CHE_pc_US_SHA2011,1126.96154785
LAO,2012,GHED_CHE_pc_US_SHA2011,32.46548843
ARM,2017,GHED_CHE_pc_US_SHA2011,409.80145264
ETH,2003,GHED_CHE_pc_US_SHA2011,5.70984173
AUT,2018,GHED_CHE_pc_US_SHA2011,5394.55908203
AGO,2006,GHED_CHE_pc_US_SHA2011,70.28185272
PRY,2018,GHED_CHE_pc_US_SHA2011,422.13101196
SEN,2017,GHED_CHE_pc_US_SHA2011,56.49185944
MLT,2009,GHED_CHE_pc_US_SHA2011,1683.5435791
VCT,2001,GHED_CHE_pc_US_SHA2011,162.93431091
ARM,2018,GHED_CHE_pc_US_SHA2011,428.34579468
COK,2013,GHED_CHE_pc_US_SHA2011,541.83709717
COD,2023,GHED_CHE_pc_US_SHA2011,23.43148804
TTO,2015,GHED_CHE_pc_US_SHA2011,1061.58666992
LSO,2017,GHED_CHE_pc_US_SHA2011,115.43321228
ARM,2012,GHED_CHE_pc_US_SHA2011,331.91378784
AGO,2023,GHED_CHE_pc_US_SHA2011,76.07118225
DNK,2015,GHED_CHE_pc_US_SHA2011,5508.53369141
MAR,2007,GHED_CHE_pc_US_SHA2011,131.86448669
VUT,2023,GHED_CHE_pc_US_SHA2011,143.43753052
MDG,2018,GHED_CHE_pc_US_SHA2011,21.12731934
BEN,2017,GHED_CHE_pc_US_SHA2011,38.75862122
VNM,2018,GHED_CHE_pc_US_SHA2011,161.97871399
CAF,2017,GHED_CHE_pc_US_SHA2011,28.81619644
HTI,2002,GHED_CHE_pc_US_SHA2011,22.36586189
ISR,2007,GHED_CHE_pc_US_SHA2011,1769.92504883
HUN,2014,GHED_CHE_pc_US_SHA2011,1008.92950439
SRB,2010,GHED_CHE_pc_US_SHA2011,545.33380127
QAT,2001,GHED_CHE_pc_US_SHA2011,598.73602295
VNM,2021,GHED_CHE_pc_US_SHA2011,168.09350586
KOR,2006,GHED_CHE_pc_US_SHA2011,1130.53796387
IND,2006,GHED_CHE_pc_US_SHA2011,29.37600899
